Ortschaftsname;PLZ;Zusatzziffer;Gemeindename;BFS-Nr;Kantonskürzel;E;N;Sprache;Validity
Azmoos;9478;00;Wartau;3276;SG;9.43198876329045;47.089912102306705;de;2008-07-01
Oberschan;9479;00;Wartau;3276;SG;9.458352225886305;47.10230930270383;de;2008-07-01
Malans SG;9479;01;Wartau;3276;SG;9.47646253370042;47.09024393401273;de;2008-07-01
Gretschins;9479;02;Wartau;3276;SG;9.486221008501522;47.09672721627667;de;2008-07-01
Bad Ragaz;7310;00;Bad Ragaz;3291;SG;9.472967758256967;47.0077343585273;de;2008-07-01
Valens;7317;00;Bad Ragaz;3291;SG;9.482234290710402;46.994774465561335;de;2008-07-01
Heiligkreuz (Mels);8888;00;Flums;3292;SG;9.391451471120407;47.07307839192993;de;2008-07-01
Flums;8890;00;Flums;3292;SG;9.339998409882146;47.093004553569095;de;2008-07-01
Flums Hochwiese;8893;00;Flums;3292;SG;9.379079222464508;47.08429191917086;de;2008-07-01
Flumserberg Saxli;8894;00;Flums;3292;SG;9.324166172523485;47.05561181282241;de;2008-07-01
Flumserberg Portels;8895;00;Flums;3292;SG;9.321678902038535;47.06997483883585;de;2008-07-01
Flumserberg Bergheim;8896;00;Flums;3292;SG;9.321081876843689;47.085165595046945;de;2008-07-01
Flumserberg Tannenheim;8897;00;Flums;3292;SG;9.263102718400274;47.034519678417304;de;2008-07-01
Flumserberg Tannenbodenalp;8898;00;Flums;3292;SG;9.254687290354296;47.06488379638283;de;2008-07-01
Schwendi im Weisstannental;7325;00;Mels;3293;SG;9.365328207513775;47.00548224679544;de;2008-07-01
Weisstannen;7326;00;Mels;3293;SG;9.316017277590962;46.971018421987566;de;2008-07-01
Mädris-Vermol;8886;00;Mels;3293;SG;9.343912441409127;47.03521462264328;de;2008-07-01
Mels;8887;00;Mels;3293;SG;9.426378923128052;47.044403557795405;de;2008-07-01
Heiligkreuz (Mels);8888;00;Mels;3293;SG;9.409939842812712;47.06599500182827;de;2008-07-01
Plons;8889;00;Mels;3293;SG;9.386464842044044;47.06133923581619;de;2008-07-01
Pfäfers;7312;00;Pfäfers;3294;SG;9.518703048837176;46.98408135152703;de;2008-07-01
St. Margrethenberg;7313;00;Pfäfers;3294;SG;9.512539317796618;46.967287328512775;de;2008-07-01
Vadura;7314;00;Pfäfers;3294;SG;9.492460483756824;46.95694200031325;de;2008-07-01
Vättis;7315;00;Pfäfers;3294;SG;9.368291576237338;46.909787469790935;de;2008-07-01
Valens;7317;00;Pfäfers;3294;SG;9.475877044326472;46.981258159414416;de;2008-07-01
Vasön;7317;03;Pfäfers;3294;SG;9.460957082435996;46.95429005585452;de;2008-07-01
Murg;8877;00;Quarten;3295;SG;9.18188656964951;47.04257199389163;de;2008-07-01
Quinten;8878;00;Quarten;3295;SG;9.217595556774722;47.13883812177321;de;2008-07-01
Unterterzen;8882;00;Quarten;3295;SG;9.250936314962626;47.11232596725353;de;2008-07-01
Quarten;8883;00;Quarten;3295;SG;9.235977916507476;47.10279248028764;de;2008-07-01
Oberterzen;8884;00;Quarten;3295;SG;9.243849936469699;47.08621552650437;de;2008-07-01
Mols;8885;00;Quarten;3295;SG;9.284376091127879;47.1083557874009;de;2008-07-01
Flumserberg Bergheim;8896;00;Quarten;3295;SG;9.282458981804423;47.10043899861815;de;2008-07-01
Flumserberg Tannenbodenalp;8898;00;Quarten;3295;SG;9.270839901626267;47.08378151414374;de;2008-07-01
Sargans;7320;00;Sargans;3296;SG;9.44878130525253;47.054316192817346;de;2008-07-01
Heiligkreuz (Mels);8888;00;Sargans;3296;SG;9.420699628161726;47.055877654845375;de;2008-07-01
Wangs;7323;00;Vilters-Wangs;3297;SG;9.41220146721471;47.00270388884913;de;2008-07-01
Wangs;7323;00;Vilters-Wangs;3297;SG;9.474838140018585;47.03125857422746;de;2008-07-01
Vilters;7324;00;Vilters-Wangs;3297;SG;9.452890583706242;47.01724651431223;de;2008-07-01
Quinten;8878;00;Walenstadt;3298;SG;9.25267994798293;47.13052785253001;de;2008-07-01
Walenstadt;8880;00;Walenstadt;3298;SG;9.304858957663713;47.11894127137058;de;2008-07-01
Walenstadtberg;8881;01;Walenstadt;3298;SG;9.278329734918909;47.141956815268586;de;2008-07-01
Tscherlach;8881;06;Walenstadt;3298;SG;9.338700606059618;47.13003584353681;de;2008-07-01
Flums;8890;00;Walenstadt;3298;SG;9.346645286516148;47.100383230066015;de;2008-07-01
Berschis;8892;00;Walenstadt;3298;SG;9.369386815643823;47.11179721209705;de;2008-07-01
Flums Hochwiese;8893;00;Walenstadt;3298;SG;9.376266361243156;47.08806186062131;de;2008-07-01
Flumserberg Bergheim;8896;00;Walenstadt;3298;SG;9.306633218258948;47.10461761840982;de;2008-07-01
Weesen;8872;00;Amden;3311;SG;9.108715819574055;47.141617606211874;de;2008-07-01
Amden;8873;00;Amden;3311;SG;9.1648702144345;47.15976012109969;de;2008-07-01
Benken SG;8717;00;Benken (SG);3312;SG;8.996016137815769;47.19243798931665;de;2008-07-01
Buttikon SZ;8863;00;Benken (SG);3312;SG;8.964257890854768;47.17955289513368;de;2008-07-01
Benken SG;8717;00;Kaltbrunn;3313;SG;9.006346692901289;47.20689055463224;de;2008-07-01
Kaltbrunn;8722;00;Kaltbrunn;3313;SG;9.023696263462163;47.208724218019256;de;2008-07-01
Schänis;8718;00;Schänis;3315;SG;9.063119128092955;47.158633432542054;de;2008-07-01
Kaltbrunn;8722;00;Schänis;3315;SG;9.052459631196394;47.20220562986199;de;2008-07-01
Rufi;8723;00;Schänis;3315;SG;9.06927679205201;47.18589041731715;de;2008-07-01
Maseltrangen;8723;02;Schänis;3315;SG;9.051968630069565;47.19729789286222;de;2010-07-01
Ziegelbrücke;8866;00;Schänis;3315;SG;9.061614990618299;47.13703391363016;de;2008-07-01
Weesen;8872;00;Weesen;3316;SG;9.101959139444684;47.14078494656977;de;2008-07-01
Schmerikon;8716;00;Schmerikon;3338;SG;8.939035729390191;47.22596187579206;de;2008-07-01
Uznach;8730;00;Schmerikon;3338;SG;8.956150516158145;47.23329983839552;de;2008-07-01
Schmerikon;8716;00;Uznach;3339;SG;8.960855212130472;47.22847458420833;de;2008-07-01
Uznach;8730;00;Uznach;3339;SG;8.982333462275207;47.22653607684345;de;2008-07-01
Rüti ZH;8630;00;Rapperswil-Jona;3340;SG;8.850692621607303;47.2501471609448;de;2008-07-01
Wolfhausen;8633;00;Rapperswil-Jona;3340;SG;8.813786714605898;47.24796180606636;de;2008-07-01
Rapperswil SG;8640;00;Rapperswil-Jona;3340;SG;8.824340341653627;47.227851110054814;de;2008-07-01
Jona;8645;00;Rapperswil-Jona;3340;SG;8.852126785327872;47.232881129768224;de;2008-07-01
Wagen;8646;00;Rapperswil-Jona;3340;SG;8.885417409358586;47.22978628827478;de;2008-07-01
Feldbach;8714;00;Rapperswil-Jona;3340;SG;8.804373955536612;47.24657939866832;de;2008-07-01
Bollingen;8715;00;Rapperswil-Jona;3340;SG;8.895803760428398;47.22402954906687;de;2008-07-01
Ermenswil;8734;00;Rapperswil-Jona;3340;SG;8.88421594178336;47.240376147029416;de;2008-07-01
Ernetschwil;8725;00;Gommiswald;3341;SG;8.997483658957622;47.24193324948394;de;2008-07-01
Gebertingen;8725;02;Gommiswald;3341;SG;9.003472369422354;47.25586543271026;de;2008-07-01
Ricken SG;8726;00;Gommiswald;3341;SG;9.036571096779765;47.2553360769072;de;2008-07-01
Uznach;8730;00;Gommiswald;3341;SG;9.005619292273286;47.22966838515359;de;2008-07-01
Gommiswald;8737;00;Gommiswald;3341;SG;9.020716398677095;47.2315755719584;de;2008-07-01
Uetliburg SG;8738;00;Gommiswald;3341;SG;9.046671897075493;47.23990801641703;de;2008-07-01
Rieden SG;8739;00;Gommiswald;3341;SG;9.074285397031048;47.226804565449655;de;2008-07-01
Wald ZH;8636;00;Eschenbach (SG);3342;SG;8.949619813402618;47.28694424102498;de;2008-07-01
Laupen ZH;8637;00;Eschenbach (SG);3342;SG;8.93972593718995;47.26164473738604;de;2008-07-01
Goldingen;8638;00;Eschenbach (SG);3342;SG;8.978412661911975;47.292994802156294;de;2008-07-01
Gebertingen;8725;02;Eschenbach (SG);3342;SG;8.996353826666612;47.250376634599654;de;2008-07-01
Walde SG;8727;00;Eschenbach (SG);3342;SG;9.02230062282738;47.27327812752027;de;2008-07-01
Neuhaus SG;8732;00;Eschenbach (SG);3342;SG;8.946753492037919;47.243891646634914;de;2008-07-01
Eschenbach SG;8733;00;Eschenbach (SG);3342;SG;8.920649614880645;47.24339961113606;de;2008-07-01
Ermenswil;8734;00;Eschenbach (SG);3342;SG;8.889121557471348;47.24747885092585;de;2008-07-01
St. Gallenkappel;8735;00;Eschenbach (SG);3342;SG;8.968547620416107;47.245579040618075;de;2008-07-01
Rüeterswil;8735;02;Eschenbach (SG);3342;SG;8.999312155868996;47.279677303070166;de;2008-07-01
Hemberg;9633;00;Ebnat-Kappel;3352;SG;9.16360335577063;47.276601224789204;de;2008-07-01
Ebnat-Kappel;9642;00;Ebnat-Kappel;3352;SG;9.131813073575408;47.235719774364846;de;2008-07-01
Krummenau;9643;00;Ebnat-Kappel;3352;SG;9.154033350424982;47.241869516748764;de;2008-07-01
Urnäsch;9107;00;Wildhaus-Alt St. Johann;3359;SG;9.328036774589487;47.248395139682344;de;2008-07-01
Alt St. Johann;9656;00;Wildhaus-Alt St. Johann;3359;SG;9.262986721335118;47.18314333093519;de;2008-07-01
Unterwasser;9657;00;Wildhaus-Alt St. Johann;3359;SG;9.298696541731992;47.209320750285244;de;2008-07-01
Wildhaus;9658;00;Wildhaus-Alt St. Johann;3359;SG;9.351962616234458;47.21502679969612;de;2008-07-01
Urnäsch;9107;00;Nesslau;3360;SG;9.30588275978576;47.25481538727334;de;2008-07-01
Hemberg;9633;00;Nesslau;3360;SG;9.214843407036284;47.27017150098079;de;2008-07-01
Krummenau;9643;00;Nesslau;3360;SG;9.17586992378166;47.256866820612345;de;2008-07-01
Nesslau;9650;00;Nesslau;3360;SG;9.185623315759592;47.21141702912757;de;2008-07-01
Ennetbühl;9651;00;Nesslau;3360;SG;9.256949634945208;47.24436309870406;de;2008-07-01
Neu St. Johann;9652;00;Nesslau;3360;SG;9.191749063341584;47.238372071562075;de;2008-07-01
Stein SG;9655;00;Nesslau;3360;SG;9.228587486411309;47.1993986888569;de;2008-07-01
Lichtensteig;9620;00;Lichtensteig;3374;SG;9.094973775461096;47.32418769641314;de;2008-07-01
Ricken SG;8726;00;Wattwil;3379;SG;9.050446580770023;47.2609935531278;de;2008-07-01
Dietfurt;9615;00;Wattwil;3379;SG;9.053281766462055;47.33447567267027;de;2008-07-01
Lichtensteig;9620;00;Wattwil;3379;SG;9.085955404745258;47.317020672431354;de;2008-07-01
Krinau;9622;00;Wattwil;3379;SG;9.050689587476036;47.315687803679126;de;2008-07-01
Wattwil;9630;00;Wattwil;3379;SG;9.06858733501323;47.29159148870227;de;2008-07-01
Ulisbach;9631;00;Wattwil;3379;SG;9.118645413145845;47.285092492968936;de;2008-07-01
Hemberg;9633;00;Wattwil;3379;SG;9.1418460850378;47.2915672991349;de;2008-07-01
Ebnat-Kappel;9642;00;Wattwil;3379;SG;9.091878263959403;47.26248789355713;de;2008-07-01
Fischingen;8376;00;Kirchberg (SG);3392;SG;8.98266257994102;47.40662544925388;de;2008-07-01
Wil SG;9500;00;Kirchberg (SG);3392;SG;9.053852265127638;47.44068893858663;de;2008-07-01
Rickenbach b. Wil;9532;00;Kirchberg (SG);3392;SG;9.053052615864072;47.44317996118486;de;2008-07-01
Kirchberg SG;9533;00;Kirchberg (SG);3392;SG;9.029420253777094;47.40696637940447;de;2008-07-01
Dietschwil;9533;01;Kirchberg (SG);3392;SG;9.011678353839711;47.425818615691924;de;2011-04-01
Gähwil;9534;00;Kirchberg (SG);3392;SG;9.000304271983879;47.396395498857885;de;2008-07-01
Lütisburg Station;9601;00;Kirchberg (SG);3392;SG;9.060181019161597;47.38993206162088;de;2008-07-01
Bazenheid;9602;00;Kirchberg (SG);3392;SG;9.065229020379387;47.41188393826386;de;2008-07-01
Müselbach;9602;02;Kirchberg (SG);3392;SG;9.042481620548491;47.38735544267251;de;2008-07-01
Mühlrüti;9613;00;Kirchberg (SG);3392;SG;8.983351004189043;47.377810820852446;de;2008-07-01
Nassen;9123;00;Lütisburg;3393;SG;9.144715822324374;47.39222505429086;de;2008-07-01
Jonschwil;9243;00;Lütisburg;3393;SG;9.08434396854658;47.41378167459782;de;2008-07-01
Lütisburg Station;9601;00;Lütisburg;3393;SG;9.071627347621975;47.38850285099191;de;2008-07-01
Bazenheid;9602;00;Lütisburg;3393;SG;9.078794027209906;47.41067569116557;de;2008-07-01
Lütisburg;9604;00;Lütisburg;3393;SG;9.108923000097288;47.39325266135806;de;2008-07-01
Oberrindal;9604;01;Lütisburg;3393;SG;9.124621828085985;47.40277609507417;de;2008-07-01
Unterrindal;9604;02;Lütisburg;3393;SG;9.093278406270203;47.408553138061876;de;2008-07-01
Ganterschwil;9608;00;Lütisburg;3393;SG;9.11884904198795;47.38106884418694;de;2008-07-01
Au TG;8376;02;Mosnang;3394;SG;8.961732883234184;47.38219677625624;de;2008-07-01
Steg im Tösstal;8496;00;Mosnang;3394;SG;8.961398986651188;47.354631915378654;de;2008-07-01
Lütisburg Station;9601;00;Mosnang;3394;SG;9.057805086404832;47.38560187934861;de;2008-07-01
Mosnang;9607;00;Mosnang;3394;SG;9.036411590732271;47.360872630748176;de;2008-07-01
Dreien;9612;00;Mosnang;3394;SG;9.003895500191586;47.34708572807776;de;2008-07-01
Mühlrüti;9613;00;Mosnang;3394;SG;8.982136635821275;47.3693332099066;de;2008-07-01
Libingen;9614;00;Mosnang;3394;SG;9.019704424033291;47.31921495590274;de;2008-07-01
Dietfurt;9615;00;Mosnang;3394;SG;9.043132047594671;47.33181154696118;de;2008-07-01
Wattwil;9630;00;Mosnang;3394;SG;9.016812654702427;47.298610127622624;de;2008-07-01
Lütisburg Station;9601;00;Bütschwil-Ganterschwil;3395;SG;9.065432781029644;47.38107928244966;de;2008-07-01
Bütschwil;9606;00;Bütschwil-Ganterschwil;3395;SG;9.06682264407032;47.35668104104506;de;2008-07-01
Ganterschwil;9608;00;Bütschwil-Ganterschwil;3395;SG;9.099991097850411;47.37157158288509;de;2008-07-01
Libingen;9614;00;Bütschwil-Ganterschwil;3395;SG;9.051992982074262;47.34183964542567;de;2008-07-01
Dietfurt;9615;00;Bütschwil-Ganterschwil;3395;SG;9.072090550148651;47.338132393749426;de;2008-07-01
Lichtensteig;9620;00;Bütschwil-Ganterschwil;3395;SG;9.080650922015293;47.33468767114989;de;2008-07-01
Oberhelfenschwil;9621;00;Bütschwil-Ganterschwil;3395;SG;9.092917275939094;47.337177509035136;de;2008-07-01
Schwellbrunn;9103;00;Neckertal;3396;SG;9.195785224389407;47.34649010172506;de;2008-07-01
Schönengrund;9105;00;Neckertal;3396;SG;9.219014886598858;47.332082281400474;de;2008-07-01
Urnäsch;9107;00;Neckertal;3396;SG;9.219810554693279;47.29097198468941;de;2008-07-01
Degersheim;9113;00;Neckertal;3396;SG;9.177734776109293;47.371201965576795;de;2008-07-01
Hoffeld;9114;00;Neckertal;3396;SG;9.17173597327733;47.35182102846074;de;2008-07-01
Dicken;9115;00;Neckertal;3396;SG;9.197478692866039;47.33824772459517;de;2008-07-01
Wolfertswil;9116;00;Neckertal;3396;SG;9.163534764786064;47.383885233524;de;2008-07-01
Mogelsberg;9122;00;Neckertal;3396;SG;9.133976521413992;47.358413126373456;de;2008-07-01
Ebersol;9122;02;Neckertal;3396;SG;9.156344415779923;47.3411444158414;de;2008-07-01
Nassen;9123;00;Neckertal;3396;SG;9.154715865632166;47.380523552026105;de;2008-07-01
Brunnadern;9125;00;Neckertal;3396;SG;9.14538877545713;47.325396878605474;de;2008-07-01
Necker;9126;00;Neckertal;3396;SG;9.129516588498097;47.346453513823015;de;2008-07-01
St. Peterzell;9127;00;Neckertal;3396;SG;9.184681586386704;47.322186497379;de;2008-07-01
Lichtensteig;9620;00;Neckertal;3396;SG;9.116439618962763;47.32561782034289;de;2008-07-01
Oberhelfenschwil;9621;00;Neckertal;3396;SG;9.105464433759634;47.344752782381306;de;2008-07-01
Wattwil;9630;00;Neckertal;3396;SG;9.150181614947243;47.3052115214513;de;2008-07-01
Hemberg;9633;00;Neckertal;3396;SG;9.160748412534542;47.28885328338183;de;2008-07-01
Bächli (Hemberg);9633;02;Neckertal;3396;SG;9.202895014232443;47.300215212441096;de;2008-07-01
Degersheim;9113;00;Degersheim;3401;SG;9.192479110308266;47.3707104549662;de;2008-07-01
Wolfertswil;9116;00;Degersheim;3401;SG;9.168679298539205;47.39507422584176;de;2008-07-01
Flawil;9230;00;Degersheim;3401;SG;9.155525692764515;47.40700503000616;de;2008-07-01
Degersheim;9113;00;Flawil;3402;SG;9.22018252993469;47.38644048121148;de;2008-07-01
Gossau SG;9200;00;Flawil;3402;SG;9.214401132864298;47.41127474805491;de;2008-07-01
Flawil;9230;00;Flawil;3402;SG;9.18681196142083;47.409002967789164;de;2008-07-01
Egg (Flawil);9231;00;Flawil;3402;SG;9.221858569982627;47.394041097228396;de;2008-07-01
Oberuzwil;9242;00;Jonschwil;3405;SG;9.103621551141888;47.43431345991159;de;2008-07-01
Jonschwil;9243;00;Jonschwil;3405;SG;9.096472755400328;47.42560472140303;de;2008-07-01
Rickenbach b. Wil;9532;00;Jonschwil;3405;SG;9.062177029177601;47.43485946283047;de;2008-07-01
Schwarzenbach SG;9536;00;Jonschwil;3405;SG;9.075157867547134;47.44015614827184;de;2008-07-01
Oberrindal;9604;01;Jonschwil;3405;SG;9.116390346741595;47.408758245286634;de;2008-07-01
Flawil;9230;00;Oberuzwil;3407;SG;9.161522149626052;47.41511293771863;de;2008-07-01
Niederglatt SG;9240;02;Oberuzwil;3407;SG;9.169046168912093;47.42869858832385;de;2008-07-01
Oberuzwil;9242;00;Oberuzwil;3407;SG;9.1224981848736;47.42898333815074;de;2008-07-01
Niederuzwil;9244;00;Oberuzwil;3407;SG;9.149020257076852;47.43595752064574;de;2008-07-01
Bichwil;9248;00;Oberuzwil;3407;SG;9.136218026049463;47.41516028902109;de;2008-07-01
Oberrindal;9604;01;Oberuzwil;3407;SG;9.130104858157923;47.404904067361365;de;2008-07-01
Uzwil;9240;00;Uzwil;3408;SG;9.13613958292802;47.436367939751875;de;2008-07-01
Oberuzwil;9242;00;Uzwil;3408;SG;9.139691935190704;47.42978158360085;de;2008-07-01
Niederuzwil;9244;00;Uzwil;3408;SG;9.144324294960615;47.44406382623393;de;2008-07-01
Henau;9247;00;Uzwil;3408;SG;9.113198598507996;47.45608715693246;de;2008-07-01
Algetshausen;9249;00;Uzwil;3408;SG;9.112597406939333;47.44297707208593;de;2008-07-01
Niederstetten;9249;01;Uzwil;3408;SG;9.082631058141487;47.453007859112546;de;2008-07-01
Oberstetten;9249;02;Uzwil;3408;SG;9.091648152874399;47.44577825802365;de;2008-07-01
Schwarzenbach SG;9536;00;Uzwil;3408;SG;9.071928391975405;47.4471445058262;de;2008-07-01
Gossau SG;9200;00;Niederbüren;3422;SG;9.235019226618263;47.44391495576734;de;2008-07-01
Niederwil SG;9203;00;Niederbüren;3422;SG;9.21563512844488;47.446859162092835;de;2008-07-01
Niederbüren;9246;00;Niederbüren;3422;SG;9.209960698157166;47.46370415372089;de;2008-07-01
Schweizersholz;9223;00;Niederhelfenschwil;3423;SG;9.178782151054158;47.495497529927185;de;2008-07-01
Oberbüren;9245;00;Niederhelfenschwil;3423;SG;9.151251693290579;47.459293624064664;de;2008-07-01
Sonnental;9245;02;Niederhelfenschwil;3423;SG;9.12445306253992;47.4626915240223;de;2009-11-03
Zuzwil SG;9524;00;Niederhelfenschwil;3423;SG;9.1212647914596;47.465498504225415;de;2008-07-01
Lenggenwil;9525;00;Niederhelfenschwil;3423;SG;9.143718119489108;47.47159400237729;de;2008-07-01
Zuckenriet;9526;00;Niederhelfenschwil;3423;SG;9.162493998614682;47.48925390383322;de;2008-07-01
Niederhelfenschwil;9527;00;Niederhelfenschwil;3423;SG;9.186080227193477;47.47747930396477;de;2008-07-01
Niederwil SG;9203;00;Oberbüren;3424;SG;9.199945353902825;47.43043562058211;de;2008-07-01
Flawil;9230;00;Oberbüren;3424;SG;9.205536098463213;47.413593740292335;de;2008-07-01
Niederglatt SG;9240;02;Oberbüren;3424;SG;9.17679683790237;47.43151290367362;de;2008-07-01
Oberbüren;9245;00;Oberbüren;3424;SG;9.16987935110129;47.44759209198493;de;2008-07-01
Sonnental;9245;02;Oberbüren;3424;SG;9.133165952046895;47.459700157872426;de;2009-11-03
Wil SG;9500;00;Zuzwil (SG);3426;SG;9.073298914346978;47.46709910237254;de;2008-07-01
Hosenruck;9515;00;Zuzwil (SG);3426;SG;9.116228879963645;47.47964510378236;de;2008-07-01
Züberwangen;9523;00;Zuzwil (SG);3426;SG;9.092653045229655;47.46567433968728;de;2008-07-01
Zuzwil SG;9524;00;Zuzwil (SG);3426;SG;9.110633084891658;47.47446978891883;de;2008-07-01
Wil SG;9500;00;Wil (SG);3427;SG;9.049559840526586;47.46317859540516;de;2008-07-01
Rossrüti;9512;00;Wil (SG);3427;SG;9.072163351118691;47.48178328194987;de;2008-07-01
Wuppenau;9514;00;Wil (SG);3427;SG;9.088111892746722;47.48424218974558;de;2008-07-01
Zuzwil SG;9524;00;Wil (SG);3427;SG;9.095863590888484;47.48028154702019;de;2008-07-01
Schwarzenbach SG;9536;00;Wil (SG);3427;SG;9.062878383163632;47.44693651764341;de;2008-07-01
St. Margarethen TG;9543;00;Wil (SG);3427;SG;9.008305958345195;47.48278668501907;de;2008-07-01
Bronschhofen;9552;00;Wil (SG);3427;SG;9.02985300801916;47.48038909145925;de;2008-07-01
Andwil SG;9204;00;Andwil (SG);3441;SG;9.279697297910571;47.43857542118279;de;2008-07-01
Arnegg;9212;00;Andwil (SG);3441;SG;9.262548638968683;47.44513917885848;de;2008-07-01
Abtwil SG;9030;00;Gaiserwald;3442;SG;9.31460984574183;47.427369905412434;de;2008-07-01
St. Josefen;9030;03;Gaiserwald;3442;SG;9.337259688242009;47.42542928637553;de;2010-05-31
Engelburg;9032;00;Gaiserwald;3442;SG;9.334762245981144;47.44109941287577;de;2008-07-01
Wittenbach;9300;00;Gaiserwald;3442;SG;9.361864084799391;47.45138559203003;de;2008-07-01
St. Gallen;9015;00;Gossau (SG);3443;SG;9.289088159570914;47.40523335559739;de;2008-07-01
Abtwil SG;9030;00;Gossau (SG);3443;SG;9.295676440024021;47.42724574967403;de;2008-07-01
Herisau;9100;00;Gossau (SG);3443;SG;9.290830768840186;47.39998429079925;de;2008-07-01
Gossau SG;9200;00;Gossau (SG);3443;SG;9.257106936187734;47.420328575775486;de;2008-07-01
Andwil SG;9204;00;Gossau (SG);3443;SG;9.270570696002562;47.42858204052746;de;2008-07-01
Arnegg;9212;00;Gossau (SG);3443;SG;9.252325809534769;47.44082995338365;de;2008-07-01
Engelburg;9032;00;Waldkirch;3444;SG;9.32498285051394;47.45307392190777;de;2008-07-01
